lr-AdamW,step,P@CONST_DIR,R@CONST_DIR,F1@CONST_DIR,P@PARAM,R@PARAM,F1@PARAM,P@OBJ_NAME,R@OBJ_NAME,F1@OBJ_NAME,P@OBJ_DIR,R@OBJ_DIR,F1@OBJ_DIR,P@VAR,R@VAR,F1@VAR,P@LIMIT,R@LIMIT,F1@LIMIT,micro@P,micro@R,micro@F1,MD@R,MD@P,MD@F1,ALLTRUE,ALLRECALLED,ALLPRED,loss,epoch,val_P@CONST_DIR/epoch_0,val_R@CONST_DIR/epoch_0,val_F1@CONST_DIR/epoch_0,val_P@PARAM/epoch_0,val_R@PARAM/epoch_0,val_F1@PARAM/epoch_0,val_P@OBJ_DIR/epoch_0,val_R@OBJ_DIR/epoch_0,val_F1@OBJ_DIR/epoch_0,val_P@OBJ_NAME/epoch_0,val_R@OBJ_NAME/epoch_0,val_F1@OBJ_NAME/epoch_0,val_P@LIMIT/epoch_0,val_R@LIMIT/epoch_0,val_F1@LIMIT/epoch_0,val_P@VAR/epoch_0,val_R@VAR/epoch_0,val_F1@VAR/epoch_0,val_micro@P/epoch_0,val_micro@R/epoch_0,val_micro@F1/epoch_0,val_MD@R/epoch_0,val_MD@P/epoch_0,val_MD@F1/epoch_0,val_ALLTRUE/epoch_0,val_ALLRECALLED/epoch_0,val_ALLPRED/epoch_0,val_loss/epoch_0,val_P@CONST_DIR,val_R@CONST_DIR,val_F1@CONST_DIR,val_P@PARAM,val_R@PARAM,val_F1@PARAM,val_P@OBJ_NAME,val_R@OBJ_NAME,val_F1@OBJ_NAME,val_P@OBJ_DIR,val_R@OBJ_DIR,val_F1@OBJ_DIR,val_P@VAR,val_R@VAR,val_F1@VAR,val_P@LIMIT,val_R@LIMIT,val_F1@LIMIT,val_micro@P,val_micro@R,val_micro@F1,val_MD@R,val_MD@P,val_MD@F1,val_ALLTRUE,val_ALLRECALLED,val_ALLPRED,val_loss,val_P@CONST_DIR/epoch_1,val_R@CONST_DIR/epoch_1,val_F1@CONST_DIR/epoch_1,val_P@PARAM/epoch_1,val_R@PARAM/epoch_1,val_F1@PARAM/epoch_1,val_P@OBJ_DIR/epoch_1,val_R@OBJ_DIR/epoch_1,val_F1@OBJ_DIR/epoch_1,val_P@OBJ_NAME/epoch_1,val_R@OBJ_NAME/epoch_1,val_F1@OBJ_NAME/epoch_1,val_P@LIMIT/epoch_1,val_R@LIMIT/epoch_1,val_F1@LIMIT/epoch_1,val_P@VAR/epoch_1,val_R@VAR/epoch_1,val_F1@VAR/epoch_1,val_micro@P/epoch_1,val_micro@R/epoch_1,val_micro@F1/epoch_1,val_MD@R/epoch_1,val_MD@P/epoch_1,val_MD@F1/epoch_1,val_ALLTRUE/epoch_1,val_ALLRECALLED/epoch_1,val_ALLPRED/epoch_1,val_loss/epoch_1,val_P@CONST_DIR/epoch_2,val_R@CONST_DIR/epoch_2,val_F1@CONST_DIR/epoch_2,val_P@PARAM/epoch_2,val_R@PARAM/epoch_2,val_F1@PARAM/epoch_2,val_P@OBJ_DIR/epoch_2,val_R@OBJ_DIR/epoch_2,val_F1@OBJ_DIR/epoch_2,val_P@OBJ_NAME/epoch_2,val_R@OBJ_NAME/epoch_2,val_F1@OBJ_NAME/epoch_2,val_P@LIMIT/epoch_2,val_R@LIMIT/epoch_2,val_F1@LIMIT/epoch_2,val_P@VAR/epoch_2,val_R@VAR/epoch_2,val_F1@VAR/epoch_2,val_micro@P/epoch_2,val_micro@R/epoch_2,val_micro@F1/epoch_2,val_MD@R/epoch_2,val_MD@P/epoch_2,val_MD@F1/epoch_2,val_ALLTRUE/epoch_2,val_ALLRECALLED/epoch_2,val_ALLPRED/epoch_2,val_loss/epoch_2
,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8285714285714281,0.7837837837837833,0.8055555555555052,0.9513381995133817,0.8886363636363634,0.9189189189188687,0.9770114942528725,0.9999999999999988,0.9883720930232047,0.2727272727272726,0.3227091633466134,0.2956204379561546,0.6782006920415222,0.8521739130434779,0.7552986512523588,0.8516228748068004,0.8858520900321541,0.8684003152087757,0.7614631633178773,0.798918918918919,0.7797414930097101,0.8248648648648649,0.7861926841834106,0.8050646267475101,1850,1526,1941,49.529747009277344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8347826086956518,0.7836734693877547,0.8084210526315286,0.9540229885057468,0.8886509635974302,0.9201773835919675,0.968749999999999,0.9999999999999989,0.9841269841269331,0.25531914893617014,0.30769230769230754,0.27906976744181083,0.6845425867507884,0.8577075098814225,0.7614035087718802,0.8480113636363635,0.8857566765578634,0.8664731494919673,0.7569872098531502,0.7970074812967581,0.7764820213799307,0.8224438902743142,0.7811463761250592,0.8012633624878024,2005,1649,2111,56.1297721862793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8389830508474572,0.7826086956521736,0.8098159509201951,0.9525959367945821,0.8828451882845186,0.9163952225840976,0.9696969696969687,0.999999999999999,0.9846153846153336,0.24561403508771923,0.30215827338129486,0.2709677419354344,0.670731707317073,0.8527131782945733,0.7508532423207697,0.8498622589531679,0.8890489913544667,0.8690140845069921,0.7529898804047838,0.7958191541079241,0.7738123375088133,0.8215848322800194,0.7773689052437902,0.7988655164263269,2057,1690,2174,68.2015151977539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8389830508474572,0.7826086956521736,0.8098159509201951,0.9525959367945821,0.8828451882845186,0.9163952225840976,0.24561403508771923,0.30215827338129486,0.2709677419354344,0.9696969696969687,0.999999999999999,0.9846153846153336,0.8498622589531679,0.8890489913544667,0.8690140845069921,0.670731707317073,0.8527131782945733,0.7508532423207697,0.7529898804047838,0.7958191541079241,0.7738123375088133,0.8215848322800194,0.7773689052437902,0.7988655164263269,2057,1690,2174,50.29099266345684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.929641398093509e-05,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199,0.8371385083713849,0.7161458333333333,0.7719298245613537,0.9092558983666061,0.9464735516372796,0.9274915149644671,0.8235877106045589,0.871069182389937,0.8466632705042803,0.9631901840490794,0.9812499999999996,0.9721362229101663,0.9233716475095786,0.9404878048780487,0.9318511358143531,0.8396464646464645,0.8189655172413792,0.8291770573565584,0.8875095785440613,0.8920209488601355,0.8897595452100598,0.91728280961183,0.9126436781609195,0.914957363447749,6492,5955,6525,22.467815399169922,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9069450748978666e-05,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,249,0.8741379310344828,0.8015810276679842,0.8362886597937647,0.9373403711901924,0.9603977669225401,0.948728996122311,0.8852025836758661,0.914745145631068,0.899731423455635,0.9716060337178349,0.9811827956989247,0.9763709317877343,0.9368985427550178,0.9502230897936419,0.9435137754395181,0.9034334763948498,0.8863157894736842,0.8947927736450085,0.9205123705913318,0.9245682058512513,0.922535830475638,0.9414434261543885,0.9373135637831198,0.9393739558603211,22696,21367,22796,20.557348251342773,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,269,0.879672131147541,0.8265557609365373,0.852287166454842,0.9420309347679893,0.9634112792297111,0.9526011560693143,0.8948103327903189,0.9150404569252737,0.9048123308624045,0.9734822051639916,0.9851694915254238,0.9792909792909293,0.9344314899989303,0.94874022589053,0.9415314975480451,0.9164313946922643,0.8991689750692521,0.9077181208053192,0.9245172816601388,0.9294349267753523,0.926969582141946,0.9441834760983697,0.9391877963306535,0.9416790106444779,28952,27336,29106,15.296389897664389,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.812499999999995,0.8666666666666609,0.8387096774192996,0.999999999999998,0.999999999999998,0.999999999999948,0.8888888888888791,0.9999999999999876,0.9411764705881744,0.9565217391304306,0.9999999999999954,0.9777777777777235,0.999999999999995,0.999999999999995,0.9999999999999449,0.8070175438596477,0.9019607843137237,0.8518518518518005,0.9080459770114937,0.957575757575757,0.932153392330333,0.9575757575757575,0.9080459770114943,0.9321533923303335,165,158,174,15.026601791381836
,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8965517241379279,0.8965517241379279,0.8965517241378779,0.9896907216494836,0.9896907216494836,0.9896907216494336,0.9411764705882298,0.9999999999999938,0.969696969696914,0.9574468085106362,0.9999999999999978,0.9782608695651653,0.9999999999999974,0.9999999999999974,0.9999999999999474,0.8333333333333326,0.8796296296296289,0.8558558558558051,0.9241982507288626,0.9491017964071853,0.936484490398768,0.9491017964071856,0.924198250728863,0.9364844903987684,334,317,343,11.723453521728516
,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9019607843137237,0.9019607843137237,0.9019607843136738,0.9701492537313424,0.9923664122137396,0.9811320754716473,0.9230769230769196,0.9999999999999959,0.9599999999999465,0.860759493670885,0.957746478873238,0.9066666666666157,0.9999999999999982,0.9491525423728797,0.9739130434782093,0.8430232558139529,0.9062499999999993,0.8734939759035639,0.9054054054054053,0.945564516129032,0.9250493096646442,0.9536290322580645,0.9131274131274131,0.9329388560157291,496,473,518,16.46690559387207
,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8695652173913031,0.84507042253521,0.857142857142806,0.9537572254335254,0.9763313609467449,0.9649122807017039,0.9411764705882325,0.9999999999999969,0.969696969696917,0.6415094339622636,0.7472527472527465,0.6903553299491882,0.9487179487179475,0.9249999999999988,0.9367088607594426,0.8448275862068961,0.9032258064516124,0.8730512249442705,0.8598265895953756,0.9015151515151514,0.8801775147928493,0.9136363636363637,0.8713872832369942,0.8920118343194767,660,603,692,44.84771728515625
,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8666666666666657,0.8297872340425523,0.8478260869564709,0.9386792452830184,0.9802955665024625,0.9590361445782628,0.9499999999999976,0.9999999999999973,0.9743589743589219,0.5923076923076918,0.6999999999999994,0.6416666666666164,0.9285714285714276,0.8921568627450972,0.9099999999999492,0.8368055555555552,0.8731884057971011,0.8546099290779638,0.8438228438228437,0.8797083839611177,0.8613920285543818,0.8942891859052248,0.8578088578088578,0.875669244497273,823,736,858,51.600223541259766
,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8807339449541276,0.842105263157894,0.8609865470851511,0.9488188976377948,0.975708502024291,0.9620758483033427,0.9583333333333314,0.9999999999999979,0.9787234042552672,0.5217391304347823,0.6511627906976738,0.5793103448275364,0.9268292682926822,0.9047619047619041,0.9156626506023591,0.8597014925373131,0.8916408668730647,0.8753799392096763,0.8436893203883495,0.882233502538071,0.8625310173696772,0.8964467005076142,0.8572815533980582,0.8764267990073942,985,883,1030,25.103591918945312
,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8923076923076916,0.8592592592592585,0.875471698113157,0.9503311258278142,0.9795221843003409,0.9647058823528908,0.9642857142857125,0.9999999999999981,0.9818181818181301,0.5159574468085103,0.6100628930817605,0.5590778097982209,0.9366197183098584,0.9047619047619041,0.9204152249134442,0.8708860759493668,0.9005235602094238,0.8854568854568352,0.8499587798845837,0.8811965811965812,0.8652958455727575,0.8948717948717949,0.8631492168178071,0.8787242971044402,1170,1047,1213,29.95978546142578
,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8979591836734687,0.8571428571428565,0.8770764119600822,0.9565217391304345,0.9821428571428568,0.9691629955946632,0.9687499999999984,0.9999999999999984,0.9841269841269326,0.47641509433962237,0.5372340425531912,0.5049999999999499,0.944785276073619,0.9166666666666661,0.9305135951661125,0.8533916849015315,0.8944954128440364,0.8734602463605321,0.8422190201729106,0.8697916666666666,0.8557833089311359,0.8816964285714286,0.8537463976945245,0.8674963396778417,1344,1185,1388,70.55972290039062
,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9036144578313247,0.8571428571428565,0.8797653958943775,0.961636828644501,0.9842931937172772,0.9728331177231062,0.9589041095890398,0.9999999999999986,0.9790209790209279,0.48780487804878025,0.5660377358490563,0.5240174672488583,0.9513513513513507,0.9263157894736836,0.938666666666616,0.8532818532818531,0.8839999999999998,0.8683693516698908,0.8448385053831539,0.8724656638325703,0.8584298584298085,0.8848920863309353,0.8568714376187461,0.8706563706563207,1529,1353,1579,30.910411834716797
,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9042553191489356,0.8542713567839191,0.878552971576177,0.9643705463182896,0.9854368932038832,0.9747899159663364,0.9624999999999988,0.9999999999999987,0.9808917197451716,0.4623655913978493,0.5536480686695276,0.5039062499999503,0.95631067961165,0.9336492890995256,0.9448441247001894,0.8433734939759034,0.873440285204991,0.8581436077057293,0.837037037037037,0.867690490253987,0.8520881670533144,0.8789131718842291,0.8478632478632478,0.863109048723848,1693,1488,1755,65.70298767089844
,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9043062200956933,0.8513513513513509,0.8770301624129427,0.9643652561247213,0.9840909090909088,0.9741282339707034,0.9659090909090898,0.9999999999999988,0.9826589595375211,0.42721518987341756,0.537848605577689,0.4761904761904266,0.9599999999999995,0.9391304347826083,0.9494505494504991,0.8469860896445129,0.8810289389067523,0.863672182821069,0.8304033092037229,0.8681081081081081,0.8488372093022757,0.8783783783783784,0.8402275077559462,0.8588794926003729,1850,1625,1934,36.1948356628418
,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9047619047619043,0.8530612244897955,0.8781512605041514,0.9623430962343094,0.9850107066381154,0.9735449735449234,0.9489795918367337,0.9999999999999989,0.973821989528745,0.40401146131805143,0.5164835164835163,0.4533762057877319,0.9593495934959345,0.9328063241106715,0.9458917835670838,0.8516405135520684,0.8857566765578634,0.8683636363635863,0.8254873989538755,0.8658354114713217,0.8451801363193269,0.8763092269326683,0.8354731336186401,0.8554040895812549,2005,1757,2103,43.75446701049805
,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9071729957805903,0.8498023715415016,0.877551020408113,0.9631901840490795,0.9853556485355646,0.9741468459151514,0.9504950495049496,0.999999999999999,0.9746192893400505,0.3905817174515234,0.5071942446043164,0.44131455399056096,0.9601593625498004,0.9341085271317825,0.9469548133594782,0.8533886583679113,0.8890489913544667,0.8708539167254263,0.8237742830712304,0.8658240155566359,0.844275894761742,0.8760330578512396,0.8334875115633672,0.8542308603934081,2057,1802,2162,57.19255065917969
,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9071729957805903,0.8498023715415016,0.877551020408113,0.9631901840490795,0.9853556485355646,0.9741468459151514,0.3905817174515234,0.5071942446043164,0.44131455399056096,0.9504950495049496,0.999999999999999,0.9746192893400505,0.8533886583679113,0.8890489913544667,0.8708539167254263,0.9601593625498004,0.9341085271317825,0.9469548133594782,0.8237742830712304,0.8658240155566359,0.844275894761742,0.8760330578512396,0.8334875115633672,0.8542308603934081,2057,1802,2162,38.38794268094576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.8842487517022242e-05,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,0.9200376293508937,0.889090909090909,0.9042995839111844,0.971737323358271,0.9749791492910759,0.9733555370524063,0.9142273655547992,0.9511331444759207,0.9323151683442751,0.9829787234042551,0.9746835443037972,0.9788135593219838,0.9305464121132324,0.9448529411764706,0.9376451077943115,0.9618815896188159,0.959546925566343,0.9607128392061064,0.943692530220064,0.9502704952143154,0.946970089679075,0.958281315022888,0.9516478975100734,0.9549530869316799,9612,9211,9679,7.902191638946533,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
